mirror_id,zone,width_m,height_m,installation_height_m,x_m,y_m
416,3,6.42,6.42,3.26,-84.34999999999974,-219.96628562176664
417,3,6.42,6.42,3.26,-72.79999999999973,-219.96628562176664
418,3,6.42,6.42,3.26,-61.249999999999716,-219.96628562176664
419,3,6.42,6.42,3.26,-49.699999999999704,-219.96628562176664
420,3,6.42,6.42,3.26,-38.14999999999969,-219.96628562176664
421,3,6.42,6.42,3.26,-26.59999999999968,-219.96628562176664
422,3,6.42,6.42,3.26,-15.04999999999967,-219.96628562176664
423,3,6.42,6.42,3.26,-3.499999999999659,-219.96628562176664
424,3,6.42,6.42,3.26,8.050000000000352,-219.96628562176664
425,3,6.42,6.42,3.26,19.600000000000364,-219.96628562176664
426,3,6.42,6.42,3.26,31.150000000000375,-219.96628562176664
427,3,6.42,6.42,3.26,42.70000000000039,-219.96628562176664
428,3,6.42,6.42,3.26,54.2500000000004,-219.96628562176664
429,3,6.42,6.42,3.26,65.80000000000041,-219.96628562176664
430,3,6.42,6.42,3.26,77.35000000000042,-219.96628562176664
431,3,6.42,6.42,3.26,88.90000000000043,-219.96628562176664
432,3,6.42,6.42,3.26,100.45000000000044,-219.96628562176664
433,3,6.42,6.42,3.26,112.00000000000045,-219.96628562176664
434,3,6.42,6.42,3.26,123.55000000000047,-219.96628562176664
435,3,6.42,6.42,3.26,135.10000000000048,-219.96628562176664
436,3,6.42,6.42,3.26,146.6500000000005,-219.96628562176664
437,4,6.36,6.36,3.23,158.20000000000044,-219.96628562176664
438,4,6.36,6.36,3.23,169.7500000000005,-219.96628562176664
439,4,6.36,6.36,3.23,181.30000000000058,-219.96628562176664
440,4,6.36,6.36,3.23,192.85000000000053,-219.96628562176664
441,4,6.36,6.36,3.23,204.4000000000005,-219.96628562176664
442,4,6.36,6.36,3.23,215.95000000000056,-219.96628562176664
443,4,6.36,6.36,3.23,227.50000000000063,-219.96628562176664
444,4,6.36,6.36,3.23,239.05000000000058,-219.96628562176664
445,4,6.36,6.36,3.23,250.60000000000053,-219.96628562176664
446,4,6.36,6.36,3.23,262.1500000000006,-219.96628562176664
447,4,6.36,6.36,3.23,-274.92499999999995,-209.9636922080564
448,4,6.36,6.36,3.23,-263.37499999999994,-209.9636922080564
449,4,6.36,6.36,3.23,-251.8249999999999,-209.9636922080564
450,4,6.36,6.36,3.23,-240.2749999999999,-209.9636922080564
451,4,6.36,6.36,3.23,-228.72499999999988,-209.9636922080564
452,4,6.36,6.36,3.23,-217.17499999999987,-209.9636922080564
453,4,6.36,6.36,3.23,-205.62499999999986,-209.9636922080564
454,4,6.36,6.36,3.23,-194.07499999999985,-209.9636922080564
455,4,6.36,6.36,3.23,-182.52499999999984,-209.9636922080564
456,4,6.36,6.36,3.23,-170.97499999999982,-209.9636922080564
457,3,6.42,6.42,3.26,-159.4249999999998,-209.9636922080564
458,3,6.42,6.42,3.26,-147.8749999999998,-209.9636922080564
459,3,6.42,6.42,3.26,-136.3249999999998,-209.9636922080564
460,3,6.42,6.42,3.26,-124.77499999999978,-209.9636922080564
461,3,6.42,6.42,3.26,-113.22499999999977,-209.9636922080564
462,3,6.42,6.42,3.26,-101.67499999999976,-209.9636922080564
463,3,6.42,6.42,3.26,-90.12499999999974,-209.9636922080564
464,3,6.42,6.42,3.26,-78.57499999999973,-209.9636922080564
465,3,6.42,6.42,3.26,-67.02499999999972,-209.9636922080564
466,3,6.42,6.42,3.26,-55.47499999999972,-209.9636922080564
467,3,6.42,6.42,3.26,-43.924999999999706,-209.9636922080564
468,3,6.42,6.42,3.26,-32.374999999999694,-209.9636922080564
469,3,6.42,6.42,3.26,-20.824999999999683,-209.9636922080564
470,3,6.42,6.42,3.26,-9.27499999999967,-209.9636922080564
471,3,6.42,6.42,3.26,2.2750000000003414,-209.9636922080564
472,3,6.42,6.42,3.26,13.825000000000353,-209.9636922080564
473,3,6.42,6.42,3.26,25.375000000000362,-209.9636922080564
474,3,6.42,6.42,3.26,36.925000000000374,-209.9636922080564
475,3,6.42,6.42,3.26,48.475000000000385,-209.9636922080564
476,3,6.42,6.42,3.26,60.0250000000004,-209.9636922080564
477,3,6.42,6.42,3.26,71.57500000000041,-209.9636922080564
478,3,6.42,6.42,3.26,83.12500000000043,-209.9636922080564
479,3,6.42,6.42,3.26,94.67500000000044,-209.9636922080564
480,3,6.42,6.42,3.26,106.22500000000045,-209.9636922080564
481,3,6.42,6.42,3.26,117.77500000000046,-209.9636922080564
482,3,6.42,6.42,3.26,129.32500000000047,-209.9636922080564
483,3,6.42,6.42,3.26,140.87500000000048,-209.9636922080564
484,3,6.42,6.42,3.26,152.4250000000005,-209.9636922080564
485,3,6.42,6.42,3.26,163.97500000000045,-209.9636922080564
486,4,6.36,6.36,3.23,175.52500000000052,-209.9636922080564
487,4,6.36,6.36,3.23,187.07500000000059,-209.9636922080564
488,4,6.36,6.36,3.23,198.62500000000054,-209.9636922080564
489,4,6.36,6.36,3.23,210.1750000000005,-209.9636922080564
490,4,6.36,6.36,3.23,221.72500000000056,-209.9636922080564
491,4,6.36,6.36,3.23,233.27500000000063,-209.9636922080564
492,4,6.36,6.36,3.23,244.82500000000059,-209.9636922080564
493,4,6.36,6.36,3.23,256.3750000000005,-209.9636922080564
494,4,6.36,6.36,3.23,267.9250000000006,-209.9636922080564
495,4,6.36,6.36,3.23,279.47500000000065,-209.9636922080564
496,4,6.36,6.36,3.23,-280.69999999999993,-199.96109879434613
497,4,6.36,6.36,3.23,-269.1499999999999,-199.96109879434613
498,4,6.36,6.36,3.23,-257.5999999999999,-199.96109879434613
499,4,6.36,6.36,3.23,-246.0499999999999,-199.96109879434613
500,4,6.36,6.36,3.23,-234.4999999999999,-199.96109879434613
501,4,6.36,6.36,3.23,-222.94999999999987,-199.96109879434613
502,4,6.36,6.36,3.23,-211.39999999999986,-199.96109879434613
503,4,6.36,6.36,3.23,-199.84999999999985,-199.96109879434613
504,4,6.36,6.36,3.23,-188.29999999999984,-199.96109879434613
505,3,6.42,6.42,3.26,-176.74999999999983,-199.96109879434613
506,3,6.42,6.42,3.26,-165.19999999999982,-199.96109879434613
507,3,6.42,6.42,3.26,-153.6499999999998,-199.96109879434613
508,3,6.42,6.42,3.26,-142.0999999999998,-199.96109879434613
509,3,6.42,6.42,3.26,-130.54999999999978,-199.96109879434613
510,3,6.42,6.42,3.26,-118.99999999999977,-199.96109879434613
511,3,6.42,6.42,3.26,-107.44999999999976,-199.96109879434613
512,3,6.42,6.42,3.26,-95.89999999999975,-199.96109879434613
513,3,6.42,6.42,3.26,-84.34999999999974,-199.96109879434613
514,3,6.42,6.42,3.26,-72.79999999999973,-199.96109879434613
515,3,6.42,6.42,3.26,-61.249999999999716,-199.96109879434613
516,2,6.48,6.48,3.29,-49.699999999999704,-199.96109879434613
517,2,6.48,6.48,3.29,-38.14999999999969,-199.96109879434613
518,2,6.48,6.48,3.29,-26.59999999999968,-199.96109879434613
519,2,6.48,6.48,3.29,-15.04999999999967,-199.96109879434613
520,2,6.48,6.48,3.29,-3.499999999999659,-199.96109879434613
521,2,6.48,6.48,3.29,8.050000000000352,-199.96109879434613
522,2,6.48,6.48,3.29,19.600000000000364,-199.96109879434613
523,2,6.48,6.48,3.29,31.150000000000375,-199.96109879434613
524,2,6.48,6.48,3.29,42.70000000000039,-199.96109879434613
525,2,6.48,6.48,3.29,54.2500000000004,-199.96109879434613
526,3,6.42,6.42,3.26,65.80000000000041,-199.96109879434613
527,3,6.42,6.42,3.26,77.35000000000042,-199.96109879434613
528,3,6.42,6.42,3.26,88.90000000000043,-199.96109879434613
529,3,6.42,6.42,3.26,100.45000000000044,-199.96109879434613
530,3,6.42,6.42,3.26,112.00000000000045,-199.96109879434613
531,3,6.42,6.42,3.26,123.55000000000047,-199.96109879434613
532,3,6.42,6.42,3.26,135.10000000000048,-199.96109879434613
533,3,6.42,6.42,3.26,146.6500000000005,-199.96109879434613
534,3,6.42,6.42,3.26,158.20000000000044,-199.96109879434613
535,3,6.42,6.42,3.26,169.7500000000005,-199.96109879434613
536,4,6.36,6.36,3.23,181.30000000000058,-199.96109879434613
537,4,6.36,6.36,3.23,192.85000000000053,-199.96109879434613
538,4,6.36,6.36,3.23,204.4000000000005,-199.96109879434613
539,4,6.36,6.36,3.23,215.95000000000056,-199.96109879434613
540,4,6.36,6.36,3.23,227.50000000000063,-199.96109879434613
541,4,6.36,6.36,3.23,239.05000000000058,-199.96109879434613
542,4,6.36,6.36,3.23,250.60000000000053,-199.96109879434613
543,4,6.36,6.36,3.23,262.1500000000006,-199.96109879434613
544,4,6.36,6.36,3.23,273.70000000000067,-199.96109879434613
545,4,6.36,6.36,3.23,285.2500000000006,-199.96109879434613
546,4,6.36,6.36,3.23,-286.47499999999997,-189.95850538063587
547,4,6.36,6.36,3.23,-274.92499999999995,-189.95850538063587
548,4,6.36,6.36,3.23,-263.37499999999994,-189.95850538063587
549,4,6.36,6.36,3.23,-251.8249999999999,-189.95850538063587
550,4,6.36,6.36,3.23,-240.2749999999999,-189.95850538063587
551,4,6.36,6.36,3.23,-228.72499999999988,-189.95850538063587
552,4,6.36,6.36,3.23,-217.17499999999987,-189.95850538063587
553,4,6.36,6.36,3.23,-205.62499999999986,-189.95850538063587
554,4,6.36,6.36,3.23,-194.07499999999985,-189.95850538063587
555,3,6.42,6.42,3.26,-182.52499999999984,-189.95850538063587
556,3,6.42,6.42,3.26,-170.97499999999982,-189.95850538063587
557,3,6.42,6.42,3.26,-159.4249999999998,-189.95850538063587
558,3,6.42,6.42,3.26,-147.8749999999998,-189.95850538063587
559,3,6.42,6.42,3.26,-136.3249999999998,-189.95850538063587
560,3,6.42,6.42,3.26,-124.77499999999978,-189.95850538063587
561,3,6.42,6.42,3.26,-113.22499999999977,-189.95850538063587
562,3,6.42,6.42,3.26,-101.67499999999976,-189.95850538063587
563,2,6.48,6.48,3.29,-90.12499999999974,-189.95850538063587
564,2,6.48,6.48,3.29,-78.57499999999973,-189.95850538063587
565,2,6.48,6.48,3.29,-67.02499999999972,-189.95850538063587
566,2,6.48,6.48,3.29,-55.47499999999972,-189.95850538063587
567,2,6.48,6.48,3.29,-43.924999999999706,-189.95850538063587
568,2,6.48,6.48,3.29,-32.374999999999694,-189.95850538063587
569,2,6.48,6.48,3.29,-20.824999999999683,-189.95850538063587
570,2,6.48,6.48,3.29,-9.27499999999967,-189.95850538063587
571,2,6.48,6.48,3.29,2.2750000000003414,-189.95850538063587
572,2,6.48,6.48,3.29,13.825000000000353,-189.95850538063587
573,2,6.48,6.48,3.29,25.375000000000362,-189.95850538063587
574,2,6.48,6.48,3.29,36.925000000000374,-189.95850538063587
575,2,6.48,6.48,3.29,48.475000000000385,-189.95850538063587
576,2,6.48,6.48,3.29,60.0250000000004,-189.95850538063587
577,2,6.48,6.48,3.29,71.57500000000041,-189.95850538063587
578,2,6.48,6.48,3.29,83.12500000000043,-189.95850538063587
579,3,6.42,6.42,3.26,94.67500000000044,-189.95850538063587
580,3,6.42,6.42,3.26,106.22500000000045,-189.95850538063587
581,3,6.42,6.42,3.26,117.77500000000046,-189.95850538063587
582,3,6.42,6.42,3.26,129.32500000000047,-189.95850538063587
583,3,6.42,6.42,3.26,140.87500000000048,-189.95850538063587
584,3,6.42,6.42,3.26,152.4250000000005,-189.95850538063587
585,3,6.42,6.42,3.26,163.97500000000045,-189.95850538063587
586,3,6.42,6.42,3.26,175.52500000000052,-189.95850538063587
587,3,6.42,6.42,3.26,187.07500000000059,-189.95850538063587
588,4,6.36,6.36,3.23,198.62500000000054,-189.95850538063587
589,4,6.36,6.36,3.23,210.1750000000005,-189.95850538063587
590,4,6.36,6.36,3.23,221.72500000000056,-189.95850538063587
591,4,6.36,6.36,3.23,233.27500000000063,-189.95850538063587
592,4,6.36,6.36,3.23,244.82500000000059,-189.95850538063587
593,4,6.36,6.36,3.23,256.3750000000005,-189.95850538063587
594,4,6.36,6.36,3.23,267.9250000000006,-189.95850538063587
595,4,6.36,6.36,3.23,279.47500000000065,-189.95850538063587
596,4,6.36,6.36,3.23,291.0250000000006,-189.95850538063587
597,4,6.36,6.36,3.23,-292.24999999999994,-179.9559119669256
598,4,6.36,6.36,3.23,-280.69999999999993,-179.9559119669256
599,4,6.36,6.36,3.23,-269.1499999999999,-179.9559119669256
600,4,6.36,6.36,3.23,-257.5999999999999,-179.9559119669256
601,4,6.36,6.36,3.23,-246.0499999999999,-179.9559119669256
602,4,6.36,6.36,3.23,-234.4999999999999,-179.9559119669256
603,4,6.36,6.36,3.23,-222.94999999999987,-179.9559119669256
604,4,6.36,6.36,3.23,-211.39999999999986,-179.9559119669256
605,3,6.42,6.42,3.26,-199.84999999999985,-179.9559119669256
606,3,6.42,6.42,3.26,-188.29999999999984,-179.9559119669256
607,3,6.42,6.42,3.26,-176.74999999999983,-179.9559119669256
608,3,6.42,6.42,3.26,-165.19999999999982,-179.9559119669256
609,3,6.42,6.42,3.26,-153.6499999999998,-179.9559119669256
610,3,6.42,6.42,3.26,-142.0999999999998,-179.9559119669256
611,3,6.42,6.42,3.26,-130.54999999999978,-179.9559119669256
612,3,6.42,6.42,3.26,-118.99999999999977,-179.9559119669256
613,2,6.48,6.48,3.29,-107.44999999999976,-179.9559119669256
614,2,6.48,6.48,3.29,-95.89999999999975,-179.9559119669256
615,2,6.48,6.48,3.29,-84.34999999999974,-179.9559119669256
616,2,6.48,6.48,3.29,-72.79999999999973,-179.9559119669256
617,2,6.48,6.48,3.29,-61.249999999999716,-179.9559119669256
618,2,6.48,6.48,3.29,-49.699999999999704,-179.9559119669256
619,2,6.48,6.48,3.29,-38.14999999999969,-179.9559119669256
620,2,6.48,6.48,3.29,-26.59999999999968,-179.9559119669256
621,2,6.48,6.48,3.29,-15.04999999999967,-179.9559119669256
622,2,6.48,6.48,3.29,-3.499999999999659,-179.9559119669256
623,2,6.48,6.48,3.29,8.050000000000352,-179.9559119669256
624,2,6.48,6.48,3.29,19.600000000000364,-179.9559119669256
625,2,6.48,6.48,3.29,31.150000000000375,-179.9559119669256
626,2,6.48,6.48,3.29,42.70000000000039,-179.9559119669256
627,2,6.48,6.48,3.29,54.2500000000004,-179.9559119669256
628,2,6.48,6.48,3.29,65.80000000000041,-179.9559119669256
629,2,6.48,6.48,3.29,77.35000000000042,-179.9559119669256
630,2,6.48,6.48,3.29,88.90000000000043,-179.9559119669256
631,2,6.48,6.48,3.29,100.45000000000044,-179.9559119669256
632,2,6.48,6.48,3.29,112.00000000000045,-179.9559119669256
633,3,6.42,6.42,3.26,123.55000000000047,-179.9559119669256
634,3,6.42,6.42,3.26,135.10000000000048,-179.9559119669256
635,3,6.42,6.42,3.26,146.6500000000005,-179.9559119669256
636,3,6.42,6.42,3.26,158.20000000000044,-179.9559119669256
637,3,6.42,6.42,3.26,169.7500000000005,-179.9559119669256
638,3,6.42,6.42,3.26,181.30000000000058,-179.9559119669256
639,3,6.42,6.42,3.26,192.85000000000053,-179.9559119669256
640,3,6.42,6.42,3.26,204.4000000000005,-179.9559119669256
641,4,6.36,6.36,3.23,215.95000000000056,-179.9559119669256
642,4,6.36,6.36,3.23,227.50000000000063,-179.9559119669256
643,4,6.36,6.36,3.23,239.05000000000058,-179.9559119669256
644,4,6.36,6.36,3.23,250.60000000000053,-179.9559119669256
645,4,6.36,6.36,3.23,262.1500000000006,-179.9559119669256
646,4,6.36,6.36,3.23,273.70000000000067,-179.9559119669256
647,4,6.36,6.36,3.23,285.2500000000006,-179.9559119669256
648,4,6.36,6.36,3.23,296.8000000000006,-179.9559119669256
649,4,6.36,6.36,3.23,-298.025,-169.95331855321535
650,4,6.36,6.36,3.23,-286.47499999999997,-169.95331855321535
651,4,6.36,6.36,3.23,-274.92499999999995,-169.95331855321535
652,4,6.36,6.36,3.23,-263.37499999999994,-169.95331855321535
653,4,6.36,6.36,3.23,-251.8249999999999,-169.95331855321535
654,4,6.36,6.36,3.23,-240.2749999999999,-169.95331855321535
655,4,6.36,6.36,3.23,-228.72499999999988,-169.95331855321535
656,4,6.36,6.36,3.23,-217.17499999999987,-169.95331855321535
657,3,6.42,6.42,3.26,-205.62499999999986,-169.95331855321535
658,3,6.42,6.42,3.26,-194.07499999999985,-169.95331855321535
659,3,6.42,6.42,3.26,-182.52499999999984,-169.95331855321535
660,3,6.42,6.42,3.26,-170.97499999999982,-169.95331855321535
661,3,6.42,6.42,3.26,-159.4249999999998,-169.95331855321535
662,3,6.42,6.42,3.26,-147.8749999999998,-169.95331855321535
663,3,6.42,6.42,3.26,-136.3249999999998,-169.95331855321535
664,2,6.48,6.48,3.29,-124.77499999999978,-169.95331855321535
665,2,6.48,6.48,3.29,-113.22499999999977,-169.95331855321535
666,2,6.48,6.48,3.29,-101.67499999999976,-169.95331855321535
667,2,6.48,6.48,3.29,-90.12499999999974,-169.95331855321535
668,2,6.48,6.48,3.29,-78.57499999999973,-169.95331855321535
669,2,6.48,6.48,3.29,-67.02499999999972,-169.95331855321535
670,2,6.48,6.48,3.29,-55.47499999999972,-169.95331855321535
671,2,6.48,6.48,3.29,-43.924999999999706,-169.95331855321535
672,2,6.48,6.48,3.29,-32.374999999999694,-169.95331855321535
673,2,6.48,6.48,3.29,-20.824999999999683,-169.95331855321535
674,2,6.48,6.48,3.29,-9.27499999999967,-169.95331855321535
675,2,6.48,6.48,3.29,2.2750000000003414,-169.95331855321535
676,2,6.48,6.48,3.29,13.825000000000353,-169.95331855321535
677,2,6.48,6.48,3.29,25.375000000000362,-169.95331855321535
678,2,6.48,6.48,3.29,36.925000000000374,-169.95331855321535
679,2,6.48,6.48,3.29,48.475000000000385,-169.95331855321535
680,2,6.48,6.48,3.29,60.0250000000004,-169.95331855321535
681,2,6.48,6.48,3.29,71.57500000000041,-169.95331855321535
682,2,6.48,6.48,3.29,83.12500000000043,-169.95331855321535
683,2,6.48,6.48,3.29,94.67500000000044,-169.95331855321535
684,2,6.48,6.48,3.29,106.22500000000045,-169.95331855321535
685,2,6.48,6.48,3.29,117.77500000000046,-169.95331855321535
686,2,6.48,6.48,3.29,129.32500000000047,-169.95331855321535
687,3,6.42,6.42,3.26,140.87500000000048,-169.95331855321535
688,3,6.42,6.42,3.26,152.4250000000005,-169.95331855321535
689,3,6.42,6.42,3.26,163.97500000000045,-169.95331855321535
690,3,6.42,6.42,3.26,175.52500000000052,-169.95331855321535
691,3,6.42,6.42,3.26,187.07500000000059,-169.95331855321535
692,3,6.42,6.42,3.26,198.62500000000054,-169.95331855321535
693,3,6.42,6.42,3.26,210.1750000000005,-169.95331855321535
694,4,6.36,6.36,3.23,221.72500000000056,-169.95331855321535
695,4,6.36,6.36,3.23,233.27500000000063,-169.95331855321535
696,4,6.36,6.36,3.23,244.82500000000059,-169.95331855321535
697,4,6.36,6.36,3.23,256.3750000000005,-169.95331855321535
698,4,6.36,6.36,3.23,267.9250000000006,-169.95331855321535
699,4,6.36,6.36,3.23,279.47500000000065,-169.95331855321535
700,4,6.36,6.36,3.23,291.0250000000006,-169.95331855321535
701,4,6.36,6.36,3.23,302.57500000000056,-169.95331855321535
702,4,6.36,6.36,3.23,-303.79999999999995,-159.9507251395051
703,4,6.36,6.36,3.23,-292.24999999999994,-159.9507251395051
704,4,6.36,6.36,3.23,-280.69999999999993,-159.9507251395051
705,4,6.36,6.36,3.23,-269.1499999999999,-159.9507251395051
706,4,6.36,6.36,3.23,-257.5999999999999,-159.9507251395051
707,4,6.36,6.36,3.23,-246.0499999999999,-159.9507251395051
708,4,6.36,6.36,3.23,-234.4999999999999,-159.9507251395051
709,3,6.42,6.42,3.26,-222.94999999999987,-159.9507251395051
710,3,6.42,6.42,3.26,-211.39999999999986,-159.9507251395051
711,3,6.42,6.42,3.26,-199.84999999999985,-159.9507251395051
712,3,6.42,6.42,3.26,-188.29999999999984,-159.9507251395051
713,3,6.42,6.42,3.26,-176.74999999999983,-159.9507251395051
714,3,6.42,6.42,3.26,-165.19999999999982,-159.9507251395051
715,3,6.42,6.42,3.26,-153.6499999999998,-159.9507251395051
716,2,6.48,6.48,3.29,-142.0999999999998,-159.9507251395051
717,2,6.48,6.48,3.29,-130.54999999999978,-159.9507251395051
718,2,6.48,6.48,3.29,-118.99999999999977,-159.9507251395051
719,2,6.48,6.48,3.29,-107.44999999999976,-159.9507251395051
720,2,6.48,6.48,3.29,-95.89999999999975,-159.9507251395051
721,2,6.48,6.48,3.29,-84.34999999999974,-159.9507251395051
722,2,6.48,6.48,3.29,-72.79999999999973,-159.9507251395051
723,2,6.48,6.48,3.29,-61.249999999999716,-159.9507251395051
724,2,6.48,6.48,3.29,-49.699999999999704,-159.9507251395051
725,2,6.48,6.48,3.29,-38.14999999999969,-159.9507251395051
726,2,6.48,6.48,3.29,-26.59999999999968,-159.9507251395051
727,2,6.48,6.48,3.29,-15.04999999999967,-159.9507251395051
728,2,6.48,6.48,3.29,-3.499999999999659,-159.9507251395051
729,2,6.48,6.48,3.29,8.050000000000352,-159.9507251395051
730,2,6.48,6.48,3.29,19.600000000000364,-159.9507251395051
731,2,6.48,6.48,3.29,31.150000000000375,-159.9507251395051
732,2,6.48,6.48,3.29,42.70000000000039,-159.9507251395051
733,2,6.48,6.48,3.29,54.2500000000004,-159.9507251395051
734,2,6.48,6.48,3.29,65.80000000000041,-159.9507251395051
735,2,6.48,6.48,3.29,77.35000000000042,-159.9507251395051
736,2,6.48,6.48,3.29,88.90000000000043,-159.9507251395051
737,2,6.48,6.48,3.29,100.45000000000044,-159.9507251395051
738,2,6.48,6.48,3.29,112.00000000000045,-159.9507251395051
739,2,6.48,6.48,3.29,123.55000000000047,-159.9507251395051
740,2,6.48,6.48,3.29,135.10000000000048,-159.9507251395051
741,2,6.48,6.48,3.29,146.6500000000005,-159.9507251395051
742,3,6.42,6.42,3.26,158.20000000000044,-159.9507251395051
743,3,6.42,6.42,3.26,169.7500000000005,-159.9507251395051
744,3,6.42,6.42,3.26,181.30000000000058,-159.9507251395051
745,3,6.42,6.42,3.26,192.85000000000053,-159.9507251395051
746,3,6.42,6.42,3.26,204.4000000000005,-159.9507251395051
747,3,6.42,6.42,3.26,215.95000000000056,-159.9507251395051
748,4,6.36,6.36,3.23,227.50000000000063,-159.9507251395051
749,4,6.36,6.36,3.23,239.05000000000058,-159.9507251395051
750,4,6.36,6.36,3.23,250.60000000000053,-159.9507251395051
751,4,6.36,6.36,3.23,262.1500000000006,-159.9507251395051
752,4,6.36,6.36,3.23,273.70000000000067,-159.9507251395051
753,4,6.36,6.36,3.23,285.2500000000006,-159.9507251395051
754,4,6.36,6.36,3.23,296.8000000000006,-159.9507251395051
755,4,6.36,6.36,3.23,308.35000000000065,-159.9507251395051
756,4,6.36,6.36,3.23,-309.575,-149.94813172579484
757,4,6.36,6.36,3.23,-298.025,-149.94813172579484
